product_id,title,sub_title,price,market_price,city_name,category,rating,review_count,booking_status,deep_link,sold_out
119751,가평 베고니아 새정원 입장권,공원 & 정원 • 경기도,HK$ 91,HK$ 152,경기도,공원 & 정원,4.5,이용후기 2건,50+ 명의 선택,https://www.klook.com/ko/activity/119751-8-31/,0
182279,제주 댕냥별 입장권,테마파크 • 서귀포,HK$ 91,HK$ 101,서귀포,테마파크,,,,https://www.klook.com/ko/activity/182279-jeju-dog-cat-planet-ticket/,0
160925,기원 위스키 증류소 투어 & 시음 (왕복 교통편 포함),푸드 투어 • 경기도 (서울 출발),HK$ 549,,경기도,푸드 투어,5.0,이용후기 13건,200+ 명의 선택,https://www.klook.com/ko/activity/160925-whisky-tour-tasting-at-korea-s-first-world-class-distillery/,0
115288,제주 바구스 서핑 스쿨,서핑 • 제주도,HK$ 317,,제주도,서핑,4.4,이용후기 7건,50+ 명의 선택,https://www.klook.com/ko/activity/115288-jeju-bagus-surfing-school/,0
27919,제주 신화월드 신화테마파크 & 신화워터파크 이용권,테마파크 • 서귀포,HK$ 140,,서귀포,테마파크,3.2,이용후기 10건,800+ 명의 선택,https://www.klook.com/ko/activity/27919-jeju-shinhwa-world-ticket/,0
172338,제주 한담컬쳐 입장권,어트랙션 패스 • 제주도,HK$ 91,HK$ 177,제주도,어트랙션 패스,,,,https://www.klook.com/ko/activity/172338-jeju-handam-culture-admission-ticket/,0
56079,제주투어패스 자유이용권,어트랙션 패스 • 제주도,HK$ 91,,제주도,어트랙션 패스,4.7,이용후기 159건,10K+ 명의 선택,https://www.klook.com/ko/activity/56079-jejutourpass-48h-jeju/,0
181231,홍대 라운지 보그 헤어 K-아이돌 헤어 진단 스타일링 체험,뷰티 서비스 • 서울,HK$ 101,,서울,뷰티 서비스,4.9,이용후기 47건,100+ 명의 선택,https://www.klook.com/ko/activity/181231-seoul-hongdae-lounge-vog-hair-k-idol-hair-spa-styling-experience/,0
86016,[제주] 성산포유람선 우도선상낚시,어트랙션 패스 • 서귀포,HK$ 142,HK$ 167,서귀포,어트랙션 패스,,,100+ 명의 선택,https://www.klook.com/ko/activity/86016-jeju-seongsan-udo/,0
95048,고양 원더빌리지 입장권,키즈 어트랙션 • 경기도,HK$ 51,HK$ 61,경기도,키즈 어트랙션,5.0,이용후기 4건,400+ 명의 선택,https://www.klook.com/ko/activity/95048-magic-flow-wonder-rabbit-ticket-goyang/,0
17677,한복남 한복 대여 서비스 (전주 한옥마을점),전통의상 체험 • 전주시,HK$ 41,,전주시,전통의상 체험,4.5,이용후기 250건,4K+ 명의 선택,https://www.klook.com/ko/activity/17677-hanbok-rental-jeonju-hanok-hanboknam-seoul/,0
145041,전남 딜라이트 담양 입장권,어트랙션 패스 • 전라남도,HK$ 76,HK$ 86,전라남도,어트랙션 패스,,,50+ 명의 선택,https://www.klook.com/ko/activity/145041-jeonnam-delight-damyang-admission-ticket/,0
209546,서울 강남 샤인수 헤어 K-뷰티 헤어 & 메이크업,뷰티 서비스 • 서울,HK$ 127,,서울,뷰티 서비스,5.0,이용후기 2건,신규 액티비티,https://www.klook.com/ko/activity/209546-seoul-gangnam-shinesoo-hair-k-beauty-hair-makeup/,0
104295,"전 세계 패러글라이딩 명소, 충북 단양 패러글라이딩 - CAFE SANN",패러글라이딩 • 단양군,HK$ 558,,단양군,패러글라이딩,4.9,이용후기 36건,500+ 명의 선택,https://www.klook.com/ko/activity/104295-chunggbuk-danyang-paragliding-experience/,0
109297,[제주] 우도잠수함,어트랙션 패스 • 서귀포,HK$ 213,,서귀포,어트랙션 패스,,,300+ 명의 선택,https://www.klook.com/ko/activity/109297-udo-submarine/,0
49753,아르떼뮤지엄 제주 입장권,박물관 & 미술관 • 제주도,HK$ 56,,제주도,박물관 & 미술관,4.7,이용후기 302건,40K+ 명의 선택,https://www.klook.com/ko/activity/49753-arte-museum-jeju-admission/,0
190798,제주 전통 나전칠기 공예 체험,원데이 클래스 • 제주도,HK$ 380,,제주도,원데이 클래스,4.9,이용후기 8건,,https://www.klook.com/ko/activity/190798-traditional-korean-mother-of-pearl-craft-workshop-in-jeju/,0
25,부산｜김해국제공항 공항 프라이빗 공항 픽업/샌딩 서비스,공항 픽업/샌딩 • 부산,HK$ 323,,부산,공항 픽업/샌딩,4.9,이용후기 4.8K+건,20K+ 명의 선택,https://www.klook.com/ko/airport-transfers/?flightDirection=1&code=PUS,0
119701,센트위키 퍼퓸바 프라이빗 조향 클래스,원데이 클래스 • 서울,HK$ 490,,서울,원데이 클래스,5.0,이용후기 31건,200+ 명의 선택,https://www.klook.com/ko/activity/119701-scentwiki-perfume-bar-fragrance-class/,0
68360,부산 센텀 스파랜드 이용권,스파 • 부산,HK$ 109,,부산,스파,4.7,이용후기 18건,1K+ 명의 선택,https://www.klook.com/ko/activity/68360-spa-land-ticket-busan/,0
49994,[제주] 더마파크 이용권 공연&승마&카트체험,테마파크 • 제주도,HK$ 56,,제주도,테마파크,4.9,이용후기 15건,800+ 명의 선택,https://www.klook.com/ko/activity/49994-jeju-ma-park-show-zoo-kart-horse-riding-ticket-admission/,0
2616,이문원한의원 전통 두피 스파 체험 | 서울 강남,스파 • 서울,"HK$ 1,268",,서울,스파,4.8,이용후기 118건,2K+ 명의 선택,https://www.klook.com/ko/activity/2616-korean-traditional-hair-scalp-care-seoul/,0
181407,제주 메이크업 & 헤어 스타일링 서비스,뷰티 서비스 • 제주도,HK$ 558,,제주도,뷰티 서비스,,,,https://www.klook.com/ko/activity/181407-jeju-makeup-hair-styling-service/,0
195405,서울 한강 튜브스터 보트 & 피크닉 패키지 대여,프라이빗 보트투어 • 서울,HK$ 439,,서울,프라이빗 보트투어,,,,https://www.klook.com/ko/activity/195405-seoul-han-river-tubester-rental-boat-picnic-package/,0
177323,이철헤어커커 컬러 & 펌 헤어 서비스 (서울 왕십리점),뷰티 서비스 • 서울,HK$ 254,,서울,뷰티 서비스,5.0,이용후기 33건,50+ 명의 선택,https://www.klook.com/ko/activity/177323-seoul-lee-chul-hair-kerker-color-perm-service/,0
172128,제주 코티지 가든 컬러 헌팅 체험,원데이 클래스 • 제주도,HK$ 215,,제주도,원데이 클래스,5.0,이용후기 10건,,https://www.klook.com/ko/activity/172128-jeju-cottage-garden-color-hunting-experience/,0
56875,휘닉스평창 블루캐니언 워터파크 종일권,워터파크 • 강원,HK$ 231,HK$ 355,강원,워터파크,4.6,이용후기 30건,1K+ 명의 선택,https://www.klook.com/ko/activity/56875-blue-canyon-phoenix-gangwon/,0
152211,서울 뮤지컬 헝키쇼 (HUNKY SHOW) 티켓,이벤트 & 공연 • 서울,HK$ 254,HK$ 390,서울,이벤트 & 공연,4.9,이용후기 105건,700+ 명의 선택,https://www.klook.com/ko/activity/152211-musical-hunky-show-ticket-in-seoul/,0
148128,수원 효도 테마 당일 투어: 화성으로 떠나는 시간 여행,일일 투어 • 서울 출발,HK$ 507,,수원,일일 투어,,,,https://www.klook.com/ko/activity/148128-explore-suwon-top-attractions-exclusive-festival-route/,0
196026,"서울 홍대 K-뷰티 헤어 (컷, 스타일링, 염색, 트리트먼트 & 다운펌)",뷰티 서비스 • 서울,HK$ 203,,서울,뷰티 서비스,5.0,이용후기 2건,,https://www.klook.com/ko/activity/196026-seoul-hongdae-k-beauty-hair-cut-styling-treatment-down-perm/,0
37545,서울 국립중앙박물관 가이드 투어,일일 투어 • 서울,HK$ 203,,서울,일일 투어,5.0,이용후기 5건,200+ 명의 선택,https://www.klook.com/ko/activity/37545-national-museum-korea-guided-tour-seoul/,0
207414,"부산 프리미엄 K-뷰티 체험 (헤어, 메이크업, 스킨케어)",뷰티 서비스 • 부산,HK$ 634,,부산,뷰티 서비스,,,신규 액티비티,https://www.klook.com/ko/activity/207414-busan-seomyeon-k-beauty-discovery-hair-makeup-and-skincare-packag/,0
37662,서울 창경궁 야경 가이드 투어,일일 투어 • 서울,HK$ 203,,서울,일일 투어,5.0,이용후기 22건,400+ 명의 선택,https://www.klook.com/ko/activity/37662-changgyeonggung-palace-night-view-tour-seoul/,0
172376,"빛의 벙커: 반 고흐, 별이 빛나는 밤 티켓",박물관 & 미술관 • 제주도,HK$ 96,,제주도,박물관 & 미술관,4.0,이용후기 7건,2K+ 명의 선택,https://www.klook.com/ko/activity/172376-bunker-of-lights/,0
144279,제주 향수 박물관 원데이 클래스,원데이 클래스 • 서귀포,HK$ 101,,서귀포,원데이 클래스,4.2,이용후기 5건,100+ 명의 선택,https://www.klook.com/ko/activity/144279-jeju-perfume-museum-one-day-class/,0
58542,제주 노형수퍼마켙 입장권,박물관 & 미술관 • 제주도,HK$ 71,,제주도,박물관 & 미술관,4.7,이용후기 26건,4K+ 명의 선택,https://www.klook.com/ko/activity/58542-jeju-the-forgotten-doors/,0
143023,베고니아 새 정원/ 남이섬/ 레일 바이크/ 아침고요수목원/ 쁘띠프랑스,일일 투어 • 서울 출발,HK$ 379,,강원,일일 투어,5.0,이용후기 13건,400+ 명의 선택,https://www.klook.com/ko/activity/143023-eden-cherry-blossom-road-x-aquafield-jjimjilbang-x-begonia-bird-park/,0
44883,서울랜드 AFTER6 야간 자유이용권,테마파크 • 경기도,HK$ 76,HK$ 228,경기도,테마파크,5.0,이용후기 2건,1K+ 명의 선택,https://www.klook.com/ko/activity/44883-ticket-seoul-land-Gyeonggido/,0
150638,제주 오레브 핫 스프링 & 스파 이용권,온천 • 서귀포,HK$ 177,,서귀포,온천,,,,https://www.klook.com/ko/activity/150638-jeju-hot-spring-spa-admission-ticket/,0
143545,DMZ(비무장지대) 북한 이탈 주민과의 만남/감악산 출렁다리,일일 투어 • 서울 출발,HK$ 346,,강원,일일 투어,4.9,이용후기 839건,4K+ 명의 선택,https://www.klook.com/ko/activity/143545-dmz-2nd-tunnel-lake-suspension-bridge/,0
144063,Moclock 강남 프리미엄 두피 & 탈모 케어 센터,스파 • 서울,HK$ 497,,서울,스파,4.4,이용후기 30건,600+ 명의 선택,https://www.klook.com/ko/activity/144063-premium-scalp-hair-loss-treatment-center-at-moklock-gangnam/,0
201744,부산 프리미엄 힐링 마사지 액티비티 & 체험 (K-라운지),스파 • 부산,HK$ 285,,부산,스파,4.3,이용후기 9건,50+ 명의 선택,https://www.klook.com/ko/activity/201744-busan-premium-healing-massage-experience/,0
16469,한국 무제한 4G/LTE SIM 카드(한국공항수령 / KT),유심 & 와이파이 • 대한민국,HK$ 33,,대한민국,유심 & 와이파이,4.8,이용후기 12.4K+건,200K+ 명의 선택,https://www.klook.com/ko/activity/16469-kt-olleh-4g-sim-south-korea/,0
175464,스타일 컨설팅 & 프리미엄 두피 헤드 스파 (마리엠 헤어 앤 헤드 스파),뷰티 서비스 • 서울,HK$ 335,,서울,뷰티 서비스,4.9,이용후기 144건,200+ 명의 선택,https://www.klook.com/ko/activity/175464-style-consulting-premium-scalp-head-spa-mariem-hair-head-spa/,0
205951,인천 강화 루지 & 레일바이크 & 갈매기 먹이주기 일일 투어,일일 투어 • 서울 출발,HK$ 399,,인천,일일 투어,5.0,이용후기 2건,50+ 명의 선택,https://www.klook.com/ko/activity/205951-ganghwa-luge-rail-bike-seagull-feeding-day-tour/,0
31688,부산 CHILLAX Scent Studio 향수 만들기 체험 클래스,원데이 클래스 • 부산,HK$ 324,,부산,원데이 클래스,4.9,이용후기 14건,300+ 명의 선택,https://www.klook.com/ko/activity/31688-perfume-making-class-experience-chillax-scent-studio-busan/,0
6,인천｜인천공항 공항 프라이빗 공항 픽업/샌딩 서비스,공항 픽업/샌딩 • 인천,HK$ 278,,인천,공항 픽업/샌딩,4.7,이용후기 64.2K+건,300K+ 명의 선택,https://www.klook.com/ko/airport-transfers/?flightDirection=1&code=ICN,0
194161,더 하노이 풋 & 바디 - 강남 압구정 마사지,스파 • 서울,HK$ 608,,서울,스파,,,,https://www.klook.com/ko/activity/194161-the-hanoi-foot-body-gangnam-apgujeong-massage/,0
204450,서울 성수 스타일 투어: 현지인과 함께하는 쇼핑 (전문가 팁 포함),뷰티 서비스 • 서울,HK$ 451,,서울,뷰티 서비스,4.9,이용후기 11건,신규 액티비티,https://www.klook.com/ko/activity/204450-seoul-k-beauty-style-tour-shop-like-a-local/,0
194054,서울 성수동 메르시디에서 K-뷰티 헤어 스타일링,뷰티 서비스 • 서울,HK$ 270,,서울,뷰티 서비스,5.0,이용후기 12건,,https://www.klook.com/ko/activity/194054-k-beauty-hair-styling-at-mercdi-in-seoul-seongsu/,0
136274,부산 와이홀릭 요트 크루즈,프라이빗 보트투어 • 부산,HK$ 127,,부산,프라이빗 보트투어,4.9,이용후기 210건,10K+ 명의 선택,https://www.klook.com/ko/activity/136274-y-holic-yacht-experience-in-busan/,0
43073,캐리비안베이 이용권,워터파크 • 경기도,HK$ 193,HK$ 330,경기도,워터파크,4.8,이용후기 173건,10K+ 명의 선택,https://www.klook.com/ko/activity/43073-caribbean-bay-gyeonggi-do/,0
183409,오키친 부산: K-푸드 쿠킹 클래스,쿠킹 클래스 • 부산,HK$ 355,,부산,쿠킹 클래스,4.8,이용후기 5건,50+ 명의 선택,https://www.klook.com/ko/activity/183409-busan-k-food-cooking-class/,0
171689,Hwadam Botanical Garden & 한국 민속촌 1일 자연 & 문화 투어,일일 투어 • 서울 출발,HK$ 324,,경기도,일일 투어,4.5,이용후기 25건,500+ 명의 선택,https://www.klook.com/ko/activity/171689-hwadam-botanical-garden-korean-folk-village-one-day-nature-cultural-tour/,0
147086,프리미엄 스파 L: 서울 강남 럭셔리 스파 & 마사지,스파 • 서울,HK$ 913,,서울,스파,,,,https://www.klook.com/ko/activity/147086-premium-spa-l-luxury-spa-massage-experience-in-gangnam-seoul/,0
83050,부산 - 시모노세키 선박 편도 & 왕복 티켓 (부관훼리 / 성희호 & 하마유),관광 크루즈 • 부산,HK$ 421,,부산,관광 크루즈,4.2,이용후기 35건,2K+ 명의 선택,https://www.klook.com/ko/activity/83050-busan-simonoseki-cruise-ticket/,0
148420,"피, 눈물 그리고 독립: 한국의 암흑 역사 가이드 워킹 투어",일일 투어 • 서울,HK$ 385,,서울,일일 투어,4.9,이용후기 52건,100+ 명의 선택,https://www.klook.com/ko/activity/148420-blood-tears-independence-korea-s-colonial-era-dark-history-tour/,0
204896,강남 프라이빗 K-뷰티 페이셜 액티비티 & 체험 (서울),스파 • 서울,HK$ 913,,서울,스파,,,신규 액티비티,https://www.klook.com/ko/activity/204896-private-k-beauty-facial-experience-in-gangnam-seoul/,0
128534,서울 퍼스널 컬러 컨설팅 체험,뷰티 서비스 • 서울,HK$ 558,,서울,뷰티 서비스,4.9,이용후기 31건,400+ 명의 선택,https://www.klook.com/ko/activity/128534-seoul-personal-color-group-consulting-experience-using-self-tester/,0
148741,부산 해운대 스카이캡슐 & 야경 투어,일일 투어 • 부산,HK$ 380,,부산,일일 투어,4.9,이용후기 926건,7K+ 명의 선택,https://www.klook.com/ko/activity/148741-sunset-haeundae-sky-capsule-busan-night-view-tour/,0
62199,[제주] 유아 카시트 비대면 대여 및 딜리버리 서비스,렌터카 • 제주도,HK$ 20,HK$ 26,제주도,렌터카,4.9,이용후기 7건,500+ 명의 선택,https://www.klook.com/ko/activity/62199-car-seat-car-rental-jeju/,0
48861,"[경북투어패스] 신라경주 투어패스 48시간 (경주, 포항, 영천) ",어트랙션 패스 • 경주,HK$ 40,HK$ 259,경주,어트랙션 패스,4.7,이용후기 48건,2K+ 명의 선택,https://www.klook.com/ko/activity/48861-silla-gyeongju-tour-pass/,0
74147,경주 한국의 옛 수도 부산 출발 당일 투어,일일 투어 • 경주,HK$ 261,,경주,일일 투어,4.9,이용후기 3.9K+건,20K+ 명의 선택,https://www.klook.com/ko/activity/74147-gyeongju-oneday-tour-gyeongju/,0
75094,부산 롯데월드 어드벤처 종합이용권,테마파크 • 부산,HK$ 193,HK$ 248,부산,테마파크,4.6,이용후기 682건,20K+ 명의 선택,https://www.klook.com/ko/activity/75094-lotte-world-busan/,0
43419,부산 프리미엄 요트 투어 YachtHolic (반려견 동반 가능),프라이빗 보트투어 • 부산,HK$ 123,,부산,프라이빗 보트투어,4.7,이용후기 304건,10K+ 명의 선택,https://www.klook.com/ko/activity/43419-busan-luxury-yacht-experience/,0
181631,부산 K-POP 댄스 클래스 — 아이돌 체험,원데이 클래스 • 부산,HK$ 328,,부산,원데이 클래스,,,,https://www.klook.com/ko/activity/181631-busan-k-pop-dance-class-idol-for-a-day-experience/,0
53582,경주 동궁원 입장권,공원 & 정원 • 경주,HK$ 10,HK$ 15,경주,공원 & 정원,4.3,이용후기 3건,100+ 명의 선택,https://www.klook.com/ko/activity/53582-gyeongju-east-palace-garden-ticket/,0
207786,부산 메이오우 헤드스파: 서면 두피 디톡스 액티비티 & 체험,스파 • 부산,HK$ 349,,부산,스파,5.0,이용후기 4건,신규 액티비티,https://www.klook.com/ko/activity/207786-busan-k-head-spa-l-visible-scalp-detox-experience/,0
134074,인천 슬라임 키즈카페 입장권,키즈 어트랙션 • 인천,HK$ 57,,인천,키즈 어트랙션,4.5,이용후기 2건,300+ 명의 선택,https://www.klook.com/ko/activity/134074-slime-theme-park-ticket-in-incheon/,0
172887,제주 보자기 & 자개 공예 체험,원데이 클래스 • 제주도,HK$ 317,,제주도,원데이 클래스,5.0,이용후기 26건,100+ 명의 선택,https://www.klook.com/ko/activity/172887-jeju-bojagi-mother-of-pearl-craft-making-experience/,0
109486,"제주 한국 문화 체험: 한복 & 교복 렌탈, K-뷰티 & 촬영",전통의상 체험 • 제주도,HK$ 91,,제주도,전통의상 체험,4.9,이용후기 204건,2K+ 명의 선택,https://www.klook.com/ko/activity/109486-jeju-city-hanbok-rental/,0
39587,한국 eSIM (QR코드 이메일 발송),유심 & 와이파이 • 대한민국,HK$ 50,HK$ 52,대한민국,유심 & 와이파이,4.4,이용후기 500건,7K+ 명의 선택,https://www.klook.com/ko/activity/39587-4g-esim-south-korea/,0
168039,제주 액티브파크 클립앤클라임 & 액티브카트 이용권,키즈 어트랙션 • 제주도,HK$ 63,HK$ 127,제주도,키즈 어트랙션,5.0,이용후기 9건,200+ 명의 선택,https://www.klook.com/ko/activity/168039-jeju-active-park-clip-n-climb-active-kart-pass/,0
136803,경주 원더스페이스,테마파크 • 경주,HK$ 142,HK$ 228,경주,테마파크,5.0,이용후기 2건,100+ 명의 선택,https://www.klook.com/ko/activity/136803-gyeong-ju-wonderspace/,0
14421,서울 - 에버랜드 & 캐리비안베이 왕복 셔틀버스,버스 • 경기도 (서울 출발),HK$ 82,,경기도,버스,4.7,이용후기 8.0K+건,200K+ 명의 선택,https://www.klook.com/ko/activity/14421-shuttle-bus-transfers-between-everland-carribean-bay-and-seoul/,0
179495,압구정 로데오 온야드 헤어: 프리미엄 K-뷰티 스타일링 & 헤드 스파,뷰티 서비스 • 서울,HK$ 228,,서울,뷰티 서비스,,,50+ 명의 선택,https://www.klook.com/ko/activity/179495-seoul-onyad-hair-apgujeong-rodeo-street-branch/,0
32926,제주 카멜리아 힐 티켓,공원 & 정원 • 서귀포,HK$ 51,,서귀포,공원 & 정원,4.6,이용후기 120건,9K+ 명의 선택,https://www.klook.com/ko/activity/32926-jeju-camellia-hill-ticket/,0
219353,아르골 성수 K-POP & K-드라마 헤어 스타일링 체험,뷰티 서비스 • 서울,HK$ 223,,서울,뷰티 서비스,,,신규 액티비티,https://www.klook.com/ko/activity/219353-argyol-seongsu-premium-k-pop-k-drama-hair-styling/,0
46412,아쿠아플라넷 여수 입장권,수족관 & 동물원 • 여수,HK$ 157,HK$ 192,여수,수족관 & 동물원,4.7,이용후기 345건,30K+ 명의 선택,https://www.klook.com/ko/activity/46412-aqua-planet-ticket-yeosu/,0
174499,부산 서면 프리미엄 헤드 스파 체험,스파 • 부산,HK$ 380,,부산,스파,4.9,이용후기 123건,300+ 명의 선택,https://www.klook.com/ko/activity/174499-busan-seomyeon-premium-head-spa-experience/,0
111769,최고의 부산 요트 투어 해운대 광안리 (고고 요트),프라이빗 보트투어 • 부산,HK$ 126,,부산,프라이빗 보트투어,4.8,이용후기 309건,10K+ 명의 선택,https://www.klook.com/ko/activity/111769-busan-haeundae-yacht-boat-tour/,0
47569,대전 오월드 자유이용권 ,테마파크 • 대전,HK$ 155,HK$ 172,대전,테마파크,4.8,이용후기 208건,10K+ 명의 선택,https://www.klook.com/ko/activity/47569-activity-oworld-daejeon/,0
188583,서울 출발 산정호수 + 아트밸리 + 재인폭포 투어,일일 투어 • 서울 출발,HK$ 395,,강원,일일 투어,4.8,이용후기 32건,200+ 명의 선택,https://www.klook.com/ko/activity/188583-full-day-sanjeong-lake-art-valley-morning-calm-or-herb-island/,0
91909,전문 패션 스타일리스트와 함께 하는 쇼핑 투어,쇼핑 투어 • 서울,HK$ 856,,서울,쇼핑 투어,4.9,이용후기 68건,300+ 명의 선택,https://www.klook.com/ko/activity/91909-seoul-shopping-tour/,0
184922,강남 K-뷰티 메이크오버: 1:1 맞춤 헤어 컨설팅 & 스타일링,뷰티 서비스 • 서울,HK$ 473,,서울,뷰티 서비스,,,,https://www.klook.com/ko/activity/184922-gangnam-k-beauty-makeover-1-on-1-custom-hair-consultation-styling/,0
144212,부산 시티 1일 핵심 투어,일일 투어 • 부산,HK$ 284,,부산,일일 투어,5.0,이용후기 2.4K+건,8K+ 명의 선택,https://www.klook.com/ko/activity/144212-busan-city-one-day-authentic-tour/,0
46299,일산 아쿠아플라넷 입장권,수족관 & 동물원 • 경기도,HK$ 127,HK$ 198,경기도,수족관 & 동물원,4.8,이용후기 538건,30K+ 명의 선택,https://www.klook.com/ko/activity/46299-aquaplanet-ilsan-seoul/,0
177219,경복궁 한복 스냅 촬영 (서울) [한순간] ,사진 촬영 • 서울,HK$ 61,,서울,사진 촬영,5.0,이용후기 36건,100+ 명의 선택,https://www.klook.com/ko/activity/177219-hansungan-gyeongbokgung-hanbok-photography-experience/,0
171910,서울 VONESTIS 뷰티 & 스파 체험,스파 • 서울,HK$ 953,,서울,스파,5.0,이용후기 3건,,https://www.klook.com/ko/activity/171910-vonestis-beauty-spa-experience-in-seoul/,0
31743,감천문화마을 플립북 만들기 체험,원데이 클래스 • 부산,HK$ 76,,부산,원데이 클래스,4.9,이용후기 129건,2K+ 명의 선택,https://www.klook.com/ko/activity/31743-hand-flipped-photobook-making-class-experience-gamcheon-cultural-village/,0
177143,경주 시골 요리 강습 & 젓가락 만들기,쿠킹 클래스 • 경주,HK$ 349,,경주,쿠킹 클래스,5.0,이용후기 4건,,https://www.klook.com/ko/activity/177143-gyeongju-countryside-cooking-class-chopsticks-making/,0
148360,경주 엑스포대공원 루미나이트 이용권,어트랙션 패스 • 경주,HK$ 20,HK$ 30,경주,어트랙션 패스,,,50+ 명의 선택,https://www.klook.com/ko/activity/148360-gyeongju-expo-grand-park-luminight-admission-ticket/,0
145117,홍대 컬러 오브 유: 서울 퍼스널 컬러 분석 체험,뷰티 서비스 • 서울,"HK$ 1,080",,서울,뷰티 서비스,5.0,이용후기 210건,500+ 명의 선택,https://www.klook.com/ko/activity/145117-color-of-you-personal-color-analysis-experience-in-hongdae-seoul/,0
203265,부산 광안리 코리안 헤드 스파 & 왁싱 체험,스파 • 부산,HK$ 349,,부산,스파,5.0,이용후기 7건,,https://www.klook.com/ko/activity/203265-busan-gwanganri-korean-head-spa-experience/,0
51533,경주월드 자유이용권 종일권 / 오후권 (바코드로 바로 입장),테마파크 • 경주,HK$ 152,HK$ 193,경주,테마파크,4.8,이용후기 526건,50K+ 명의 선택,https://www.klook.com/ko/activity/51533-gyeongju-world-gyeongju/,0
81271,부산 해운대 엘시티 엑스더스카이 입장권,전망대 • 부산,HK$ 105,HK$ 122,부산,전망대,4.2,이용후기 36건,3K+ 명의 선택,https://www.klook.com/ko/activity/81271-busan-haeundae-lct-x-the-sky-admission-ticket/,0
111721,부산 해운대 광안리 더베이101 요트,프라이빗 보트투어 • 부산,HK$ 121,,부산,프라이빗 보트투어,4.7,이용후기 259건,10K+ 명의 선택,https://www.klook.com/ko/activity/111721-the-bay-101-public-yacht-in-busan/,0
182415,서울 퍼스널 컬러 & 1:1 쇼핑 가이드,뷰티 서비스 • 서울,HK$ 507,,서울,뷰티 서비스,,,,https://www.klook.com/ko/activity/182415-flawless-beauty-shopping-k-personal-color-beauty-shopping/,0
144931,여주 루덴시아 테마파크 입장권,공원 & 정원 • 경기도,HK$ 81,HK$ 137,경기도,공원 & 정원,3.3,이용후기 3건,100+ 명의 선택,https://www.klook.com/ko/activity/144931-yeoju-ludensia-theme-park-admission-ticket/,0
208863,부산 프라이빗 K-뷰티 퍼스널 컬러 및 스타일링,뷰티 서비스 • 부산,HK$ 784,,부산,뷰티 서비스,5.0,이용후기 2건,신규 액티비티,https://www.klook.com/ko/activity/208863-private-k-beauty-color-styling-experience-in-busan/,0
184279,서울 K-아이돌 헤어 & 메이크업 체험 (오뜨보떼),뷰티 서비스 • 서울,HK$ 135,,서울,뷰티 서비스,,,,https://www.klook.com/ko/activity/184279-k-pop-idol-hair-styling-makeup-experience-in-seoul/,0
185183,에이이 헤어살롱: 남녀 헤어컷 & 펌,뷰티 서비스 • 서울,HK$ 380,,서울,뷰티 서비스,5.0,이용후기 9건,,https://www.klook.com/ko/activity/185183-hongdae-men-s-haircut-perm-by-a-eee/,0
191116,부산 럭셔리 헤드 스파 & 마사지 (AI 두피 진단 체험 포함),스파 • 부산,HK$ 444,,부산,스파,4.9,이용후기 91건,200+ 명의 선택,https://www.klook.com/ko/activity/191116-busan-luxury-head-spa-massage-with-ai-scalp-diagnosis-experience/,0
59079,대전 엑스포 아쿠아리움 입장권,수족관 & 동물원 • 대전,HK$ 137,HK$ 162,대전,수족관 & 동물원,4.4,이용후기 5건,900+ 명의 선택,https://www.klook.com/ko/activity/59079-daejeon-aquarium-ticket/,0
195635,서울 프리미엄 헤드 스파 & 안티에이징 스킨케어 (K-뷰티 박사 설계),뷰티 서비스 • 서울,HK$ 473,,서울,뷰티 서비스,,,,https://www.klook.com/ko/activity/195635-seoul-premium-head-spa-anti-aging-skincare-k-beauty-phd-designed/,0
49123,[제주] 스누피가든 입장권,공원 & 정원 • 제주도,HK$ 96,,제주도,공원 & 정원,4.9,이용후기 128건,5K+ 명의 선택,https://www.klook.com/ko/activity/49123-jeju-snoopy-garden-e-ticket/,0
110652,서울-부산 고속버스 티켓,버스 • 서울,HK$ 201,,서울,버스,,,,https://www.klook.com/ko/activity/110652-seoul-to-busan-intercity-express-bus-tickets/,0
187020,호수 도산 성수 K-POP 연예인 핫플레이스 뷰티 살롱 헤어,뷰티 서비스 • 서울,HK$ 223,,서울,뷰티 서비스,4.6,이용후기 19건,100+ 명의 선택,https://www.klook.com/ko/activity/187020-hosu-dosan-seong-su-k-pop-celebirty-hotspot-beauty-salon-hair/,0
193010,김해국제공항 라운지 (PUS),여행 서비스 • 부산,HK$ 185,HK$ 304,부산,여행 서비스,4.8,이용후기 11건,300+ 명의 선택,https://www.klook.com/ko/activity/193010-gimhae-international-airport-lounge-pus/,0
210292,"강남 온리프 스킨 트리트먼트 (광채, 여드름 케어 & 리프팅)",뷰티 서비스 • 서울,HK$ 446,,서울,뷰티 서비스,,,신규 액티비티,https://www.klook.com/ko/activity/210292-first-korean-skin-treatment-in-gangnam-glow-acne-care-lift-onlif/,0
202835,"서울 박준 뷰티랩 성수 K-뷰티 헤어, 헤드 스파 & 메이크업",뷰티 서비스 • 서울,HK$ 913,,서울,뷰티 서비스,5.0,이용후기 6건,신규 액티비티,https://www.klook.com/ko/activity/202835-seoul-parkjun-beautylab-seongsu-k-beauty-hair-head-spa/,0
82708,제주도 서귀포유람선 승선권,어트랙션 패스 • 서귀포,HK$ 71,,서귀포,어트랙션 패스,,,200+ 명의 선택,https://www.klook.com/ko/activity/82708-jeju-seogwipo-cruise-boarding-pass/,0
